Busqueda Lineal Secuencial,10000000,0,0,-1,1,0.0210528374,0.0209560000,0.0000000000
Busqueda Binaria Secuencial,1000,322486,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,14700764,0,-1,1,0.0000000000,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,3128036,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,6337399,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,61396,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,10393545,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,2147445644,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,1295390003,0,-1,1,0.0000000000,0.0000000000,0.0000000000
Busqueda Binaria Secuencial,1000,450057883,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,187645041,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,1980098116,0,-1,1,0.0000000000,0.0000000000,0.0000000000
Busqueda Binaria Secuencial,1000,152503,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,5000,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,1493283650,0,-1,1,0.0000000000,0.0000000000,0.0000000000
Busqueda Binaria Secuencial,1000,214826,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,1843349527,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,1360839354,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,2109248666,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,2147470852,0,-1,1,0.0000011921,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,1000,0,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,322486,0,-1,1,0.0000009537,0.0000010000,0.0000000000
Busqueda Binaria Secuencial,5000,14700764,0,-1,1,0.0000009537,0.0000010000,0.0000000000
